loss,accuracy,auc,val_loss,val_accuracy,val_auc
0.22897693514823914,0.9883214235305786,0.9839591383934021,0.20734785497188568,0.9942443370819092,0.9926357269287109
0.2210744023323059,0.9883809685707092,0.98421710729599,0.1991986632347107,0.9943289756774902,0.992769181728363
0.2135087251663208,0.9885476231575012,0.9844986796379089,0.1914006471633911,0.9944983124732971,0.9929272532463074
0.20620131492614746,0.9887499809265137,0.9848437309265137,0.1838950663805008,0.9945829510688782,0.9931330680847168
0.19912323355674744,0.9889404773712158,0.9852563738822937,0.17664870619773865,0.9947522282600403,0.993387758731842
0.1922309696674347,0.9892261624336243,0.9855896234512329,0.16961951553821564,0.9948368668556213,0.9936209321022034
0.18549174070358276,0.989380955696106,0.9859381914138794,0.16277442872524261,0.9949638247489929,0.9937816262245178
0.17887794971466064,0.9896190762519836,0.9862632155418396,0.1560908406972885,0.995133101940155,0.9939125180244446
0.17236113548278809,0.989809513092041,0.9867642521858215,0.14951597154140472,0.9951754212379456,0.9940565824508667
0.1659436821937561,0.9899523854255676,0.9871282577514648,0.14309334754943848,0.9951754212379456,0.9942278861999512
0.1596546322107315,0.9901547431945801,0.9873692989349365,0.13683100044727325,0.9953446984291077,0.9943581819534302
0.15349385142326355,0.9904047846794128,0.9876543879508972,0.1307176649570465,0.9954293370246887,0.9946026802062988
0.14745858311653137,0.9905714392662048,0.9879666566848755,0.12474917620420456,0.9955562949180603,0.994827926158905
0.1415451020002365,0.9907023906707764,0.988315224647522,0.11892426013946533,0.9955562949180603,0.9949876666069031
0.13577136397361755,0.9908809661865234,0.9885597825050354,0.11326370388269424,0.9956409335136414,0.9953466057777405
0.1301502138376236,0.991011917591095,0.9888674020767212,0.10777345299720764,0.995852530002594,0.995415449142456
0.12469062954187393,0.991178572177887,0.9891731142997742,0.10245943069458008,0.9958948493003845,0.9955403804779053
0.11940032243728638,0.9912976026535034,0.9894824028015137,0.0973283052444458,0.9958948493003845,0.9956920146942139
0.11428728699684143,0.991428554058075,0.9897960424423218,0.0923876240849495,0.9959794878959656,0.9958395957946777
0.10936068743467331,0.9914880990982056,0.9900389313697815,0.08764426410198212,0.9961065053939819,0.9958736896514893
0.10462813079357147,0.991607129573822,0.9902544021606445,0.08310392498970032,0.9961488246917725,0.9959926605224609
0.10009589046239853,0.991690456867218,0.9904995560646057,0.07877203822135925,0.9962334632873535,0.9960936307907104
0.09576961398124695,0.991773784160614,0.990646481513977,0.07465310394763947,0.996275782585144,0.9961898922920227
0.09165274351835251,0.9918809533119202,0.9908375144004822,0.07074972987174988,0.9963181018829346,0.9962123036384583
0.08774751424789429,0.9920356869697571,0.9910165667533875,0.06706242263317108,0.9964450597763062,0.9962605834007263
0.08405359089374542,0.9921190738677979,0.9912049770355225,0.06359091401100159,0.9964450597763062,0.9963062405586243
0.08056953549385071,0.9921785593032837,0.9913695454597473,0.060332734137773514,0.9964873790740967,0.9963777661323547
0.07729244232177734,0.9922738075256348,0.9915303587913513,0.05728429928421974,0.9965296983718872,0.9964147806167603
0.07421843707561493,0.9923571348190308,0.9917693734169006,0.05444031208753586,0.9965296983718872,0.9964797496795654
0.07134244590997696,0.9924643039703369,0.9919407367706299,0.05179470032453537,0.9965296983718872,0.9966033101081848
0.06865847855806351,0.9925000071525574,0.9921838641166687,0.04933999106287956,0.9965296983718872,0.9967384338378906
0.06615898758172989,0.9925476312637329,0.9924094676971436,0.04706703871488571,0.9965720176696777,0.996809184551239
0.06383465975522995,0.9925833344459534,0.992653489112854,0.044965606182813644,0.9965720176696777,0.9968888163566589
0.06166989356279373,0.9926071166992188,0.9928352236747742,0.0430157296359539,0.9966566562652588,0.9969598650932312
0.05965762585401535,0.9926547408103943,0.9929575324058533,0.04122160002589226,0.9966989755630493,0.9970830082893372
0.05779773369431496,0.9926785826683044,0.9930742979049683,0.03957369923591614,0.9966989755630493,0.9971349239349365
0.05607825890183449,0.9926905035972595,0.9932634234428406,0.03806048259139061,0.9966989755630493,0.9971729516983032
0.054488763213157654,0.9927380681037903,0.9934792518615723,0.036672092974185944,0.9966989755630493,0.9972161650657654
0.05301915481686592,0.9927499890327454,0.9936575293540955,0.035398565232753754,0.9966989755630493,0.9972544312477112
0.051659852266311646,0.9927856922149658,0.99382084608078,0.03423034027218819,0.9966989755630493,0.9973020553588867
0.050401266664266586,0.992809534072876,0.9940402507781982,0.03315865993499756,0.9967836141586304,0.9973952174186707
0.049235228449106216,0.9928571581840515,0.9941754937171936,0.03217512369155884,0.9968259334564209,0.9975314736366272
0.04815366491675377,0.9928809404373169,0.9944930076599121,0.03127240389585495,0.9968682527542114,0.9975473880767822
0.04714909568428993,0.992904782295227,0.9946339130401611,0.030443459749221802,0.9968682527542114,0.9976281523704529
0.04621463268995285,0.9929166436195374,0.994921088218689,0.029681039974093437,0.9968682527542114,0.9976394772529602
0.04534391313791275,0.9929404854774475,0.9949858784675598,0.028978748247027397,0.996910572052002,0.9977170825004578
0.04453154280781746,0.992976188659668,0.9953189492225647,0.028331244364380836,0.996910572052002,0.9978135228157043
0.043772634118795395,0.9929999709129333,0.9955140948295593,0.02773410826921463,0.9969528913497925,0.9978277683258057
0.04306288808584213,0.9930118918418884,0.9955911636352539,0.027183126658201218,0.996995210647583,0.997877836227417
0.04239804670214653,0.993059515953064,0.9957346320152283,0.026673657819628716,0.996995210647583,0.9981256723403931
0.04177353158593178,0.9930952191352844,0.9960561990737915,0.02620094083249569,0.9970798492431641,0.998161792755127
0.04118461534380913,0.9931190609931946,0.9961395859718323,0.02576049044728279,0.9970798492431641,0.9982475638389587
0.040627170354127884,0.99314284324646,0.9961984753608704,0.025349318981170654,0.9970798492431641,0.9983441233634949
0.040098339319229126,0.99314284324646,0.9962656497955322,0.024964626878499985,0.9970798492431641,0.9984336495399475
0.039595916867256165,0.9931666851043701,0.9965116381645203,0.024604182690382004,0.9970798492431641,0.9988496899604797
