loss,accuracy,auc,val_loss,val_accuracy,val_auc
6.8252434730529785,0.5165833234786987,0.5989132523536682,6.828713417053223,0.5110245943069458,0.5
6.80470085144043,0.6128690242767334,0.8271177411079407,6.827322959899902,0.5110245943069458,0.5
6.784378528594971,0.764464259147644,0.8954245448112488,6.8259172439575195,0.5110245943069458,0.5
6.764520645141602,0.8753452301025391,0.9276506900787354,6.82451057434082,0.5110245943069458,0.5
6.7438249588012695,0.9138452410697937,0.9469802975654602,6.823114395141602,0.5110245943069458,0.5
6.722387790679932,0.9300237894058228,0.9584766030311584,6.821739196777344,0.5110245943069458,0.5
6.698792934417725,0.9401190280914307,0.9673464298248291,6.8203816413879395,0.5110245943069458,0.5
6.674933910369873,0.9459047913551331,0.9722499251365662,6.819047927856445,0.5110245943069458,0.5
6.649254322052002,0.9512380957603455,0.9771085977554321,6.817737102508545,0.5110245943069458,0.5
6.623970031738281,0.954714298248291,0.9793902039527893,6.816439151763916,0.5110245943069458,0.5
6.597658634185791,0.9577857255935669,0.9815986156463623,6.815168857574463,0.5110245943069458,0.5
6.571389675140381,0.959928572177887,0.9838764667510986,6.813913345336914,0.5110245943069458,0.5
6.54523229598999,0.9624881148338318,0.9857072830200195,6.812667369842529,0.5110245943069458,0.5
6.520023822784424,0.9639047384262085,0.986984372138977,6.811441421508789,0.5110245943069458,0.5
6.495064735412598,0.9659166932106018,0.9886523485183716,6.810239791870117,0.5110245943069458,0.5
6.471554279327393,0.967035710811615,0.9895215630531311,6.809068202972412,0.5110245943069458,0.5
6.4489426612854,0.9685118794441223,0.9904099106788635,6.808015823364258,0.5110245943069458,0.5
6.427793025970459,0.9697142839431763,0.9912528395652771,6.807214736938477,0.5110245943069458,0.5
6.4078497886657715,0.9704404473304749,0.9920495748519897,6.806431770324707,0.5110245943069458,0.4419402480125427
6.388899326324463,0.9713928699493408,0.9926737546920776,6.805689811706543,0.5110245943069458,0.4224624037742615
6.371170997619629,0.9727500081062317,0.9931885600090027,6.8028998374938965,0.5110245943069458,0.46722832322120667
6.354617595672607,0.9730714559555054,0.9936979413032532,6.797060012817383,0.5110245943069458,0.8516038060188293
6.339113712310791,0.9742976427078247,0.9940782189369202,6.778555870056152,0.5110245943069458,0.9481372237205505
6.324563026428223,0.9750476479530334,0.9944807887077332,6.754660606384277,0.5110245943069458,0.9664310216903687
6.311094284057617,0.9755476117134094,0.9948025941848755,6.714272499084473,0.5124635100364685,0.9956417083740234
6.2982330322265625,0.9762142896652222,0.9951770901679993,6.667679786682129,0.845528781414032,0.9927722811698914
6.286468982696533,0.9767500162124634,0.9953120946884155,6.624538898468018,0.8780312538146973,0.9860138893127441
6.275192737579346,0.9771785736083984,0.995572566986084,6.578829288482666,0.9150620102882385,0.9810054898262024
6.264850616455078,0.9780238270759583,0.9956893920898438,6.519444942474365,0.944898247718811,0.9792747497558594
6.254944324493408,0.9783214330673218,0.995966911315918,6.454407691955566,0.9583985805511475,0.9797281622886658
6.245337963104248,0.9789999723434448,0.9962670803070068,6.401883125305176,0.965677797794342,0.9808012843132019
6.236618518829346,0.9794047474861145,0.9963312745094299,6.358776092529297,0.9690634608268738,0.9818581938743591
6.228277683258057,0.979619026184082,0.9964906573295593,6.323879718780518,0.9715180397033691,0.9828663468360901
