loss,accuracy,auc,val_loss,val_accuracy,val_auc
52.6223030090332,0.7722856998443604,0.8897022604942322,52.86420440673828,0.5128020644187927,0.49443545937538147
52.46995162963867,0.8590238094329834,0.9481396675109863,52.487152099609375,0.8541622757911682,0.9555135369300842
52.397972106933594,0.8817499876022339,0.9669926762580872,52.383426666259766,0.8747302293777466,0.9761219024658203
52.350059509277344,0.8970118761062622,0.976728081703186,52.34148025512695,0.8901349902153015,0.9831798672676086
52.312660217285156,0.9128333330154419,0.9827591776847839,52.30731201171875,0.907782793045044,0.9875575304031372
52.281124114990234,0.9276547431945801,0.9869513511657715,52.27773666381836,0.9216640591621399,0.9904311895370483
52.25355911254883,0.939547598361969,0.9900521636009216,52.250911712646484,0.9359261989593506,0.9924088716506958
52.22872543334961,0.949999988079071,0.9923096895217896,52.22688674926758,0.9473105072975159,0.9938337802886963
52.205772399902344,0.958559513092041,0.9939845204353333,52.20473098754883,0.9562402367591858,0.9949023723602295
52.18404006958008,0.965416669845581,0.9952753782272339,52.18376922607422,0.9625460505485535,0.9956759810447693
52.163204193115234,0.9706547856330872,0.9962734580039978,52.163639068603516,0.9672436118125916,0.996257483959198
52.14295959472656,0.9750238060951233,0.9970560669898987,52.144065856933594,0.9722798466682434,0.9967064261436462
52.123111724853516,0.9788809418678284,0.997669517993927,52.12490463256836,0.9760887026786804,0.9970320463180542
52.10356140136719,0.9816785454750061,0.9981583952903748,52.106040954589844,0.9787972569465637,0.9973328113555908
52.08425521850586,0.9841190576553345,0.9985473155975342,52.08732986450195,0.9814211130142212,0.9976284503936768
52.06502914428711,0.9861904978752136,0.9988589286804199,52.06873321533203,0.9831562638282776,0.9978798031806946
52.04584503173828,0.9878690242767334,0.9991064667701721,52.05012512207031,0.9845105409622192,0.9980450868606567
52.02659606933594,0.9894047379493713,0.9993025660514832,52.03140640258789,0.9856532216072083,0.9981666803359985
52.00731658935547,0.9907857179641724,0.9994569420814514,52.01255798339844,0.9864996671676636,0.9982726573944092
51.98786926269531,0.9921190738677979,0.9995774626731873,51.993492126464844,0.9874730110168457,0.9983595013618469
51.96822738647461,0.9930118918418884,0.9996725916862488,51.974185943603516,0.9880232214927673,0.9984356760978699
51.94831085205078,0.9939404726028442,0.9997462034225464,51.95456314086914,0.9884887337684631,0.9985030889511108
51.92805480957031,0.994690477848053,0.9998042583465576,51.93457794189453,0.9887426495552063,0.9985620975494385
51.9074821472168,0.9953571557998657,0.9998572468757629,51.9141960144043,0.9892504811286926,0.9986158013343811
51.88652420043945,0.9957737922668457,0.99989253282547,51.89338302612305,0.9894197583198547,0.9986675977706909
51.8651237487793,0.9962738156318665,0.9999191164970398,51.87209701538086,0.9897160530090332,0.9987088441848755
