loss,accuracy,auc,val_loss,val_accuracy,val_auc
55.79542922973633,0.7459762096405029,0.658081591129303,55.76472854614258,0.5110245943069458,0.8750910758972168
55.74435043334961,0.7837380766868591,0.6973851323127747,55.77360534667969,0.5110245943069458,0.652056097984314
55.69782257080078,0.7978690266609192,0.7422789335250854,55.80348205566406,0.5110245943069458,0.2252994030714035
55.65555191040039,0.8044642806053162,0.7896831631660461,55.81528091430664,0.5111092329025269,0.3851081430912018
55.61714172363281,0.8100952506065369,0.8346688151359558,55.81294250488281,0.5108553171157837,0.41377973556518555
55.58219528198242,0.8161071538925171,0.8740447759628296,55.694210052490234,0.5121672749519348,0.893745481967926
55.55031967163086,0.8237976431846619,0.9067084789276123,55.664546966552734,0.5248635411262512,0.9583078622817993
55.52119827270508,0.8322857022285461,0.9323418140411377,55.61616897583008,0.8269922733306885,0.9584935307502747
55.494529724121094,0.8416785597801208,0.951551079750061,55.52303695678711,0.8373608589172363,0.9654470682144165
55.47004699707031,0.8514761924743652,0.965509831905365,55.48501205444336,0.8448516726493835,0.973074734210968
55.44744110107422,0.8611904978752136,0.9752827286720276,55.4560432434082,0.853400468826294,0.979856014251709
55.42648696899414,0.8711904883384705,0.9820758700370789,55.43342971801758,0.8612298369407654,0.9851670861244202
55.40700149536133,0.8807262182235718,0.9867085814476013,55.41395568847656,0.869397759437561,0.9890017509460449
55.388816833496094,0.8901071548461914,0.9898560047149658,55.39640808105469,0.8790892362594604,0.9916852116584778
55.37178421020508,0.8987380862236023,0.9919546246528625,55.37999725341797,0.8877227306365967,0.9935133457183838
55.35577392578125,0.9071309566497803,0.9933506846427917,55.36448669433594,0.8966947197914124,0.9947115182876587
55.34067916870117,0.9150476455688477,0.9942944049835205,55.34972381591797,0.9050319790840149,0.9955264925956726
55.3264045715332,0.9221785664558411,0.9949525594711304,55.33561325073242,0.9130306243896484,0.9960874319076538
55.312828063964844,0.9292976260185242,0.9954056739807129,55.32210922241211,0.920775294303894,0.9964860081672668
55.299869537353516,0.9363452196121216,0.9957390427589417,55.30915451049805,0.9283507466316223,0.9967631697654724
55.287513732910156,0.9418809413909912,0.9959969520568848,55.29664993286133,0.9354606866836548,0.9969760775566101
55.27566146850586,0.9479166865348816,0.9962005615234375,55.28456115722656,0.9420204162597656,0.9971367120742798
55.264286041259766,0.9529523849487305,0.9963720440864563,55.27284622192383,0.9487917423248291,0.9972633719444275
